article_id,title,subtitle,category,category_slug,reporter,published_at,url,image_url,content,crawled_at
11485210,“서울대 의예 합격선 422∼423점”…‘불수능’에 전년보다 8점 올라,,사회,society,최아영 기자cay@mk.co.kr,2025-12-05T14:38:30+09:00,https://www.mk.co.kr/news/society/11485210,https://pimg.mk.co.kr/news/cms/202512/05/rcv.YNA.20251205.PYH2025120502800005300_R.jpg,"사진 확대
2026학년도 대학수학능력시험(수능) 성적표 배부일인 5일 대구여자고등학교 3학년 교실에서 수험생이 수능 성적표를 확인하고 있다. [연합뉴스]
2026학년도 대학수학능력시험(수능) 채점 결과가 나온 가운데 학원가에선 서울대 의예과 합격선을 국어·수학·탐구영역 표준점수 합산 기준 422∼423점, 경영학과는 399∼406점으로 예측했다.
이른바 ‘불(火)수능’으로 표준점수가 크게 오르면서 인문계·자연계 최상위 학과인 의예과와 경영학과 모두 지난해보다 예상 합격선 점수가 높아진 것이다.
5일 종로학원이 발표한 전국 주요 대학 지원 가능 점수 분석에 따르면 2026학년도 정시에서 서울대 의예과의 합격선은 전년 대비 8점 상승한 423점으로 예상됐다.
서울대 경영학과 역시 406점으로 전년 대비 5점 상승했다.
메가스터디도 서울대 의예과 422점, 경영학과 399점을 각각 합격선으로 추정했다.
종로학원은 서울대 외의 주요 의대 역시 합격선이 전반적으로 뛰어오를 것으로 봤다.
연세대 422점(전년 대비 9점↑), 고려대 418점(7점↑), 성균관대·가톨릭대 420점(8점↑), 울산대 420점(10점↑), 한양대 418점(9점↑), 경희대·중앙대 418점(10점↑) 등이다.
서울권 의대 8곳의 예상 합격선 최저 점수는 414점(6점↑), 최고 423점(8점↑)으로 전망됐다.
경인권 4곳은 414∼420점, 지방권 27곳은 408∼420점으로, 지역을 불문하고 전체 의대 정시 합격선이 상승할 것으로 분석됐다.
의대를 제외한 자연계 학과 합격선 점수도 높아질 것으로 예상된다.
서울대 첨단융합학부 407점(5점↑), 연세대 시스템반도체공학과 402점(7점↑), 고려대 반도체공학과 402점(8점↑), 성균관대 반도체시스템공학과 401점(11점↑), 서강대 시스템반도체공학과 398점(9점↑), 한양대 반도체공학과 398점(9점↑) 등이다.
자연계열 전체 합격선은 SKY 기준 392점(8점↑), 서울 주요 10개 대학 기준 383점(+11), ‘인서울’ 대학 기준 349점(+7)으로 분석됐다.
인문계에서도 경영학과 등 최상위학과의 합격선이 오를 것으로 보인다.
종로학원은 연세·고려대 경영학과 403점(7점↑), 고려대 경제학과 403점(7점↑), 연세대 정치외교학과 402점(8점↑), 성균관대 글로벌경영학과 402점(12점↑), 서강대 경영학부 399점(12점↑) 등을 예상했다.
‘SKY’(서울·연세·고려대) 인문계의 예상 합격선은 395점(9점↑), 자연계는 392점(8점↑)이 될 것으로 보인다.
서울 주요 10개 대학 인문계는 378점(9점↑), 자연계열은 383점(11점↑)이다. ‘인서울’ 대학 인문계열은 338점(5점↑), 자연계열은 349점(7점↑)으로 분석됐다.
정시 합격선 예상 점수가 상승한 것은 수능이 지난해보다 어렵게 출제돼 표준점수가 상승했기 때문이다. 통상 시험이 어려워 평균이 낮으면 표준점수 최고점은 상승하고, 시험이 쉬워 평균이 높으면 표준점수 최고점은 하락한다.
이번 수능에서 국어 표준점수 최고점은 147점으로 지난해보다 8점 올랐고, 사회탐구 6개 과목에서도 표준점수가 상승했다. 절대평가인 영어의 경우 1등급 비율이 3.11%에 그쳐 2018학년도 이후 최저치를 기록했다.
임성호 종로학원 대표는 “영어가 매우 어렵게 출제되면서 영어 반영 비율이 낮은 대학에 지원자가 몰릴 수 있다”며 “영어 감점 정도가 정시 지원에 매우 민감하게 작용할 것으로 본다“고 말했다.
이어 “국어 표준점수가 크게 높아져 국어 성적이 정시의 상·하향 지원에 중요 판단 지표가 될 것으로 보인다”고 덧붙였다.",2025-12-05T17:04:52.814780
11485209,"지드래곤, 미국 USC 정규 강좌 개설…비욘세·테일러 스위프트 어깨 나란히",,사회,society,지승훈 기자ji.seunghun@mk.co.kr,2025-12-05T14:38:20+09:00,https://www.mk.co.kr/news/society/11485209,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.82e1d93c7fe14b51b9ef6789701175af_R.jpg,"사진 확대
지드래곤, 미국 서던캘리포니아대학교 로고. 사진ㅣ갤럭시코퍼레이션
가수 지드래곤이 미국에서 K팝 최초의 4학점 정규 강좌 주인공이 됐다. 커뮤니케이션 학과 중 세계적으로 최상위권에 꼽히는 서던캘리포니아대학교(USC) 애넌버그(Annenberg)에서 K팝 아티스트 단독으로 4학점 정규 학점 강좌가 개설된 것은 이번이 처음이다.
이번 강좌 개설은 최근 USC 애넌버그 공식 인스타그램 계정을 통해 먼저 알려졌다. 해당 피드에는 ‘#GDRAGON’, ‘#GD’ 해쉬태그와 함께 강좌에 대한 기대감을 표하는 USC 학생의 영상이 공개되었으며, 영상 말미 지드래곤의 공식 계정이 태그되면서 큰 화제를 모았다.
예일대 비욘세, 하버드대 테일러 스위프트 강좌처럼 USC의 지드래곤 강좌 개설은 단순한 아티스트를 넘어 K팝 글로벌 문화 현상과 ‘지드래곤 세계관’이 지닌 산업적, 문화적 가치를 학계가 공식 인정한 것으로 평가된다. 특히 그의 독보적 영향력과 트렌드 메이킹 역량은 K팝의 위상을 격상하고 새로운 가치를 창출하는 중요 동력임을 시사하고 있다.
내년 봄학기에 개설되는 ‘COMM 400: K-팝 삐딱하게 보기: 지드래곤 사례 (Crooked Studies of K-pop: The Case of G-Dragon)’ 강좌는 이혜진(Hye Jin Lee) 교수가 담당한다. 이 강좌는 케이팝이 세계적 성공에도 불구하고 여전히 기계적·상업적·예술적 자율성 결여 등의 프레임으로 논의되는 상황에서, 케이팝 역사상 가장 영향력 있고 혁신적인 인물로 꼽히는 지드래곤을 심층 분석함으로써 K팝에 대한 새로운 담론을 제시하고자 한다.
특히 지드래곤이 ‘프로듀서 아이돌’로서 구축한 독보적인 위상과 음악을 넘어선 그의 문화적 영향력을 집중 조명한다. 이를 기반으로 K팝의 구조적, 문화적, 미학적 가정들을 비판적으로 재해석할 예정이다.
갤럭시코퍼레이션 최용호 대표는 “지드래곤의 데뷔 20주년을 맞아 USC와 같은 명문 대학에서 그의 문화적 영향력을 조명하는 정규 학점 강좌가 K팝 최초로 개설된 것은 매우 뜻깊은 일”이라며 “이는 K팝의 예술적 깊이와 글로벌 영향력을 다시 한번 확인하는 계기가 될 것이며, 앞으로도 지드래곤의 고유한 가치를 전 세계에 알리고 K컬처의 지평을 넓히는 데 최선을 다할 것”이라고 밝혔다.
[지승훈 스타투데이 기자]",2025-12-05T17:04:53.402748
11485208,박지원 두산에너빌리티 회장 2025 대한민국 협상대상,,사회,society,정주원 기자jnwn@mk.co.kr,2025-12-05T14:36:04+09:00,https://www.mk.co.kr/news/society/11485208,https://static.mk.co.kr/facebook_mknews.jpg,"박지원 두산에너빌리티 회장(60)이 한국협상학회(회장 이수진)가 주최한 2025년 대한민국 협상대상을 수상했다.
박 회장은 2001년부터 두산 에너빌리티(전 두산중공업) 경영에 참여하며 보여온 협상력을 높이 평가 받았다. 주최 측은 “박 회장은 협상 과정을 단순한 계약 체결이 아닌 상대방의 신뢰를 얻고 함께 성장하는 길을 찾는 과정으로 접근한다”며 “이런 접근은 당사자 모두가 ‘윈윈’할 수 있는 대안을 찾아낼 수 있게 한다”고 의미를 전했다.
두산에너빌리티는 최근 국제 공급망 약화라는 어려운 경영환경 속에서도 체코 두코바니 원전 사업 수주 등의 성과로 우리 경제에 활력을 불어넣고 있는 것으로 평가됐다. 최근 국산 기술로 독자 개발한 가스터빈을 종주국 미국에 최근 수출했으며, 인공지능(AI) 시대 전력 수요 폭증에 대비한 소형모듈원전(SMR)도 글로벌 진출했다.
사회 공헌 프로그램도 꾸준히 실시해 왔다. 경남 창원의 취약 계층을 위한 에너지 바우처 제공, 태양광 보안등 설치 등 지역사회 공헌은 물론, 미얀마 등 해외 물 부족 지역에도 담수 플랜트를 기증하고 친환경 쿡스토브를 제공한 바 있다.",2025-12-05T17:04:54.028211
11485205,"NYT, 美 국방부 소송 “보도지침 위헌”",,사회,society,임성현 기자einbahn@mk.co.kr,2025-12-05T14:34:41+09:00,https://www.mk.co.kr/news/society/11485205,https://pimg.mk.co.kr/news/cms/202512/05/rcv.YNA.20250916.PAF20250916095101009_R.jpg,"국방부 “보도통제는 헌법 위반”
보도 원천봉쇄에 출입증 반납
기자단 친트럼프 매체로 물갈이
잇따른 줄소송 이어질지 주목
사진 확대
뉴욕타임즈 빌딩. AFP연합뉴스
뉴욕타임스(NYT)가 4일(현지시간) 미국 국방부(전쟁부)의 보도 통제 지침에 반발해 소송을 제기하고 나섰다. 트럼프 정부는 언론과 그동안 수차례 소송을 주고 받으면서 대언론 관계가 최악의 국면으로 치닫고 있다는 우려가 나온다.
NYT는 이날 워싱턴DC의 연방지방법원에 제출한 소장에서 “국방부의 새 미디어 정책이 수정헌법 1조에 위배된다”고 밝혔다. 이어 “당국의 공식 발표를 넘어서서 대중에게 기사를 보도하기 위해 정부 직원에게 질문하는 기자들이 항상 해오던 능력을 제한하는 것”이라고 주장했다.
수정헌법 1조는 종교·언론·출판·집회 등 표현의 자유가 보장된다고 명시한 것으로 1791년 채택됐다. 앞서 국방부는 지난 10월 출입 기자들에게 보도 승인이 되지 않은 기밀이나 통제된 정보를 허락없이 보도할 경우 출입증이 박탈될 수 있다는 내용을 담은 서약서에 서명할 것을 요구했다.
국방부를 취재하는 기자단인 펜타곤 언론인 협회(PPA)는 강력히 반발했다. 미국 주요 언론사 대부분은 국방부 기자 출입증을 반납하며 항의 대열에 동참했다.
이후 국방부는 보도 통제 정책에 동의한 새로운 기자단을 꾸리면서 사실상 관변 언론들로 채워졌다는 비판이 나왔다. NYT는 “새 기자단에는 정부의 행위를 조사하려는 경향이 거의 보이지 않는 친 트럼프 매체들이 다수 포함돼 있다”고 지적했다.
이번 NYT의 소송은 미 국방부와 언론 사이에 보도 통제 논란을 둘러싼 갈등이 벌어진 이후 처음 제기된 것으로 NYT 단독으로 진행했다. 앞으로 다른 언론사들이 별도로 소송에 나설지 주목된다.
PPA는 “출입 기자들의 취재 방식과 보도 내용을 제한하려는 국방부의 시도는 언론 자유와 독립에 반하며 수정헌법에 의해 금지돼 있다”며 “우리는 NYT의 소송을 검토하고, 우리 회원들의 헌법상 권리를 추가 지원할 방안을 검토할 것”이라고 밝혔다.",2025-12-05T17:04:55.679763
11485204,‘자원전쟁 컨트롤타워’ 가동...美 희토류 프로젝트 투자 검토한다,,사회,society,강인선 기자rkddls44@mk.co.kr,2025-12-05T14:33:49+09:00,https://www.mk.co.kr/news/society/11485204,https://pimg.mk.co.kr/news/cms/202512/05/rcv.YNA.20251205.PYH2025120501790001300_R.jpg,"정부 핵심자원 컨트롤타워
우라늄·희토류 등 핵심자원 공급 전략 논의
해외탐사 실패 땐 90% 감면…기업 부담 완화
포스코 미국 희토류 생산사업 펀드투자 검토
석유 비축량 1억배럴 넘긴다…5차 계획 확정
10년 단위 자원안보 로드맵 추진 예고
사진 확대
김정관 산업통상부 장관이 5일 서울 종로구 정부서울청사에서 열린 제1차 자원안보협의회에서 발언하고 있다. 2025.12.5
정부가 핵심광물, 우라늄, 석유, 천연가스 등 자원 공급망 안정성을 종합적으로 관리하기 위한 컨트롤타워를 발족했다. 희토류 확보를 위해 2000억달러 규모로 조성될 대미투자펀드 활용 방안도 검토할 계획이다.
5일 산업통상부는 김정관 장관 주재로 제1차 자원안보협의회를 열고 이같은 내용을 논의했다. 협의회는 8개 부처, 국가안보실 등이 참여해 정부 자원안보 정책을 수립하고 실행하는 컨트롤타워 역할을 할 예정이다.
이날 정부는 우선 핵심자원을 안정적으로 공급하기 위해 민간 기업의 자원개발 부담을 덜어주기로 했다. 해외자원개발 융자 지원율을 50%에서 70%로 높이고, 탐사에 실패했을 경우 감면율도 80%에서 90%로 상향하기로 했다.
대미투자펀드 자금을 국내 기업의 미국내 희토류 공급망 확보 프로젝트에 투입하는 방안도 검토한다. 포스코인터내셔널이 미국 기업과 함께 진행하고 있는 희토류･영구자석 생산 사업 등이 고려되고 있는 것으로 알려졌다. 이같은 내용을 포함한 희토류 종합대책도 이르면 연내 발표할 예정이다.
석유 비축도 늘린다. 이날 논의된 제5차 석유비축계획에는 2030년까지 5년간 250만 배럴 만큼 비축량을 늘려 1억260만배럴까지 확대하는 방안이 담겼다.
국가 자원안보 정책의 틀을 제시하는 계획기간 10년의 ‘자원안보기본계획’도 5년마다 수립해 발표하기로 했다. 내년에 제1차 계획을 수립할 예정이다.
김정관 산업부 장관은 “희토류를 둘러싼 미중 패권경쟁으로 인한 수급불안이 심화되는 가운데 전기차, 이차전지 등 첨단산업의 성장으로 핵심광물 수요는 급증할 것으로 전망된다”며 “공급망 체질개선 및 국가자원안보를 체계적으로 강화하겠다”고 강조했다.",2025-12-05T17:04:56.305209
11485203,1568억 주식 묶였다…‘사기적 부정거래’ 방시혁 “유무죄 판단 아냐” [종합],,사회,society,지승훈 기자ji.seunghun@mk.co.kr,2025-12-05T14:32:58+09:00,https://www.mk.co.kr/news/society/11485203,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.41aaedc079c84dfbbd27f4aceb356e54_R.jpeg,"사진 확대
방시혁 하이브 의장. 사진ㅣ스타투데이DB
법원이 사기적 부정 거래 의혹을 받는 하이브 방시혁 의장에 대한 검찰의 ‘추징보전’ 청구를 받아들였다.
지난달 19일 서울남부지법이 방 의장의 1568억원 상당 하이브 주식에 대한 기소 전 추징보전 청구를 인용했다. 앞서 서울남부지검은 지난 10월 16일, 방 의장이 보유한 주식에 대해 동결 조치해줄 것을 법원에 청구했다.
‘추징보전’이란 피의자가 확정 판결을 받기 전에 추징대상이 되는 재산을 임의로 처분하지 못하도록 하기 위한 조치다. 해당 건은 서울경찰청 금융범죄수사대의 신청에 따라 서울남부지검이 청구한 것으로 전해졌다.
하이브는 “추징보전은 통상적 절차로써 유무죄에 대한 판단이 아니다”라며 “조사 과정에 성실히 임하고 설명했으며, 수사기관의 판단을 기다리고 있다”고 밝혔다.
방 의장은 하이브 상장 전인 2019년 기존 하이브 투자자들에게 기업공개(IPO) 계획이 없다고 속인 뒤 하이브 사외이사 출신 측근들이 있는 사모펀드가 설립한 특수목적법인(SPC)에 지분을 팔도록 한 혐의를 받는다.
당시 그는 지분 매각 차익의 30%를 넘겨받기로 사모펀드와 계약했고, 실제로 하이브 지분 매각 후 약 2000억 원의 이익금을 정산받았다. 경찰은 방 의장의 이같은 행위가 자본시장법상 부정 거래에 해당할 수 있다고 보고 수사를 진행 중이다.
방 의장 측은 “상장 당시 법률과 규정을 준수하며 진행했다”며 혐의를 부인하는 입장이다. 그런 가운데 방 의장은 사내 구성원에게 보낸 이메일에서 “제 개인적인 문제가 여러분에게 걸림돌이 되지 않도록 모든 상황을 설명하고 해결하는 데 최선을 다하겠다”고 밝혔다.
방 의장은 해당 사건관련 총 5차례 경찰 조사를 받았다. 그는 지난 9월 첫 경찰 조사에 출석해 “제 일로 심려를 끼쳐드려 송구하다. 조사에 성실히 임하겠다”고 짧게입장을 전했다.
사진 확대
방시혁 하이브 의장. 사진ㅣ스타투데이DB
이 외에도 방 의장은 민 전 어도어 대표와의 불화로 법적 소송에 휘말린 상태다. 엄밀히 따지면 하이브와 민 전 대표 간의 싸움이나, 그 중심엔 방 의장이 존재하고 있다.
민 전 대표는 최근 하이브와의 소송 재판에서 “방 의장이 나를 영입하기 위해 강력한 구애 작전을 펼쳤으나 입사 후, 바뀐 태도와 입장에 실망했다”고 주장했다. 산하 레이블 어도어에서 론칭하는 걸그룹 뉴진스가 아닌 방 의장의 선택을 받은 또 다른 산하 레이블 쏘스뮤직의 르세라핌이 먼저 데뷔를 하게 됐다는 등 부당 대우를 피력했다.",2025-12-05T17:04:56.805352
11485202,“아빠도 아들도 신나겠네”...국내 최대 규모 레고 매장 들어섰다는데,,사회,society,방영덕 기자byd@mk.co.kr,2025-12-05T14:32:37+09:00,https://www.mk.co.kr/news/society/11485202,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.8e638022356c426fb49e63fbc62bf3c1_R.jpg,"사진 확대
국내 최대 규모 ‘공식 레고스토어’ 용산점
레고코리아가 서울 용산구 아이파크몰 용산점 리빙파크 6층에 국내 최대 규모의 ‘공식 레고스토어 용산점’을 오픈했다고 5일 밝혔다.
이번 매장은 레고코리아가 MZ세대 고객과 접점을 넓히기 위해 오픈한 거점 매장으로, ‘팬덤 문화의 성지’로 불리는 아이파크몰 용산점에 자리잡았다.
레로코리아 측은 “120평이 넘는 국내 최대 규모로 한국 문화와 놀이의 즐거움을 함께 체험할 수 있는 ‘K-컬처’ 특화 매장으로 구성됐다”고 설명했다.
대표적으로 한국 문화를 재해석한 초대형 레고 작품들이 눈길을 끈다. 가로 5m에 달하는 초대형 ‘일월오봉도’ 레고 모자이크와 18만5000여 개의 브릭으로 만든 ‘광화문과 근정전’ 디오라마, 광장시장과 치킨을 모티브로 한 작품까지 매장 전체가 한국의 전통과 현재를 아우르는 볼거리로 꾸며졌다.
레고 팬은 물론 레고 문화를 처음 접하는 고객도 즐겁게 체험할 수 있는 차별화 프로그램이 있다. ‘픽어브릭존’에서는 원하는 레고 브릭만 골라 담아 구매할 수 있으며, ‘나만의 미니피겨 만들기 존’에서는 커스텀 미니피겨를 만들 수 있다.
성인 고객을 위한 공간도 강화한 게 특징이다. 수십종의 레고 키링을 살펴볼 수 있는 전용 코너와 인기 성인용 신제품을 선보이는 쇼케이스를 만나볼 수 있다.
레고코리아는 ‘레고스토어 용산점’ 오픈을 기념해 오는 7일까지 3일간 구매 금액과 제품에 따라 풍성한 선물을 증정한다. 특히 30만원 이상 구매 시 국내 최초로 선보이는 ‘레고 토트백’과 김승유 레고 공인 작가가 특별 제작한 한정판 ‘럭키꼬리냥’ 세트가 제공된다.
날짜별 단종 제품 특별 판매 행사도 진행한다. 6일 ‘레고 테크닉 부가티 시론’, 7일 ‘레고 크리에이터 엑스퍼트 경찰서’ 를 각각 10개씩 선착순 판매한다.
레고코리아 관계자는 “공식 레고스토어 용산점은 단순한 매장을 넘어 한국 문화를 알리는 ‘K-컬처’ 특화 매장으로, 성인 고객도 즐길 수 있도록 전시와 체험을 강화했다”고 말했다.",2025-12-05T17:04:57.448186
11485200,"고3 학생 5명, 행정실 무단 침입 개인정보 빼내다 덜미",,사회,society,우성덕 기자wsd@mk.co.kr,2025-12-05T14:30:14+09:00,https://www.mk.co.kr/news/society/11485200,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.73bff0a5a2d74e568738594938686844_R.jpg,"지난 9월 USB·외장하드 훔쳐
졸업생·교사 등 개인정보 유출
외부유출 정황은 아직 없어
사진 확대
대구시교육청 전경 [연합뉴스]
대구의 한 고등학교에서 학생들이 행정실 등에 무단 침입해 교사와 학생의 개인정보를 빼낸 사실이 뒤늦게 드러났다. 대구시교육청은 감사에 나섰고 경찰도 수사에 들어갔다.
5일 시교육청에 따르면 지난 9월 20일(토) 북구 한 사립고등학교에서 3학년 학생 5명이 잠겨 있지 않은 이사장실을 통해 교장실과 행정실에 무단 침입해 USB와 외장하드를 훔쳤다. 이 장치에는 학생부 등 학생 및 졸업생 개인정보, 교사 50여명의 주민등록번호와 인사기록 등이 담긴 것으로 알려졌다.
유출된 개인정보는 2003년 이전 졸업생의 수기 생활기록부인 것으로 전해졌다.
이 과정에서 학교측의 대응은 소극적이었다. 학교 측은 지난 10월 유출 사실을 알고 나서도 뒤늦게 경찰에만 신고했을 뿐 시교육청에는 이를 보고하지 않았다.
시교육청은 학생들이 훔친 장치에 개인정보 등 민감한 내용이 담겨 있었지만 학교 측이 이를 별도 캐비넷에 보관하거나 장치를 암호화 하지 않는 등 부실하게 관리한 것으로 보고 있다. 이에 대해 학교측은 입장문을 통해 “현재까지 확인된 바로는 학교 외부로 유출된 개인정보는 전혀 없는 것으로 조사됐다”고 밝혔다.
이 사건은 지난 10월 5명 중 1명이 방송실 노트북의 자료를 빼내다 교감에게 적발되면서 모든 전모가 드러났다. 시교육청 관계자는 “감사와 수사를 통해 학생들이 학생·교사의 개인정보를 빼낸 경위와 유출 내용 등을 확인할 예정”이라고 말했다.",2025-12-05T17:04:58.443660
11485199,"유성은 “‘아름다운 이별’ 리메이크, 처음엔 이해 못했는데…설득당하고 말아”",,사회,society,손진아 기자jinaaa@mkculture.com,2025-12-05T14:28:02+09:00,https://www.mk.co.kr/news/society/11485199,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.060aa1db167342bdb36058ec121d15a2_R.jpg,"가수 유성은이 ‘아름다운 이별’ 리메이크 음원 발매를 앞두고 소감을 전했다.
유성은은 오는 9일 오후 6시 각종 음원 사이트를 통해 리메이크 싱글 ‘아름다운 이별’을 공개한다. ‘아름다운 이별’은 1995년 발매된 김건모 정규 3집 ‘Kim Gun Mo 3’의 명곡으로, 오랜 시간 리스너들의 마음속에 깊이 각인돼 온 발라드다.
특히 폭발적인 성량과 깊은 감정 표현으로 사랑받아온 유성은이 이 곡을 재해석한다는 소식에 음악 팬들의 기대가 더욱 높아지고 있다. 유성은은 이번 리메이크에서 한국 정통 발라드의 서정성과 자신만의 K-소울 감성을 결합해 새로운 매력을 담아냈다.
사진 확대
사진= 제이지스타
유성은 또한 곧 세상에 공개될 ‘아름다운 이별’에 대한 기대감을 숨기지 않았다. 유성은은 소속사를 통해 “명곡을 제 목소리로 부를 수 있게 돼 영광이다. 이번 작업을 하면서 음악의 힘은 위대하다는 것을 새삼 다시 느끼고 있다. 여러분도 공감하셨으면 좋겠다”라며 리메이크 소감을 밝혔다.
유성은은 처음 ‘아름다운 이별’을 접한 뒤 자연스럽게 본인 안에 들어와 각인되어 어려서부터 자연스럽게 따라 불렀다고 기억했다. 유성은은 “처음 들었을 땐 어린 나이라 잘 이해를 못 했다. 아름다운 이별이라는 것이 존재할까 싶은 마음도 있었다. 하지만 가사를 천천히 읽어보면 이해가 되지 않는 부분은 단 한 문장도 없기에 설득당하고 말았다”라고 밝히며 이렇게 아름다운 곡을 본인의 앨범으로 발매한 김건모에 대한 존경을 내비쳤다.
앞서 2024년 4월 나비의 ‘길에서’를 리메이크하며 높은 호평을 받았던 유성은이었던 만큼, 이번 두 번째 리메이크 작업에서도 섬세함과 몰입감을 극대화하기 위해 많은 공을 들였다. 특히 원곡의 감정을 해치지 않으면서도 자신만의 감정선과 해석을 더하는 부분에 힘을 쏟았다는 유성은은 “원곡의 분위기는 비교 불가의 대상이지만, 제 나름의 해석과 감정을 담아 불렀다. 여러분도 저의 목소리에 설득당하시길 바란다”라고 밝혔다.
마지막으로 유성은은 “오랜만에 컴백하는데 반갑게 맞아주시는 분들에게 항상 감사드린다. 앞으로 활발한 활동 계속 이어갈 테니, 따뜻한 시선으로 바라봐주시고 응원해 주시면 좋은 노래로 보답하겠다”라며 기다려준 팬들에게 진심 어린 메시지를 전했다.
유성은이 리메이크한 ‘아름다운 이별’은 오는 9일 오후 6시 각종 온라인 음원 사이트를 통해 공개된다.
[손진아 MK스포츠 기자]",2025-12-05T17:04:59.052717
11485198,"“2부리그 강등이 웬 말이냐” 대구FC, 시청서 근조화환 시위",,사회,society,우성덕 기자wsd@mk.co.kr,2025-12-05T14:27:03+09:00,https://www.mk.co.kr/news/society/11485198,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.23f8f9ce49df489497080c084381678e_R.jpg,"시청 앞 근조화환 100여개 보내
항의성 메시지 전달…쇄신 요구
사진 확대
5일 프로축구단 대구FC가 K리그2로 강등되자 축구팬들이  대구시청 동인청사 앞에 근조화환을 보내며 항의 시위를 하고 있다. [대구/우성덕 기자]
시민 프로축구단인 대구FC가 올 시즌 최하위를 기록해 내년부터 K리그2로 강등되자 화난 축구팬들이 대구시청 앞에 근조화환을 보내며 항의 시위를 벌였다.
5일 오전 대구시청 동인청사 앞에는 축구 팬들이 보낸 근조화환 100여개가 길게 줄지어 놓여져 있었다. 이번 시위는 대구FC 응원단 ‘그라지예’가 주도했다.
근조화환에는 “무능력한 프런트”, “축구단에 정치질이 웬 말이냐”, “카르텔 청산하라” 등 항의성 메시지를 비롯해 욕설을 연상케 하는 문구도 적혀 있었다.
앞서 지난 3일 그라지예는 SNS를 통해 “대구FC가 직면한 상황에 대해 최대한 많은 시민으로부터 관심을 얻을 수 있도록 근조화환을 보낸다”고 시위를 예고한 바 있다.
그라지예측은 대구FC 쇄신을 위해 혁신위 활동 내역 및 회의록 전체 공개, 강등 책임자들의 사퇴, 외부 축구 전문가가 참여하는 신임 단장 선임 등을 요구하고 있다. 2014년부터 대구를 이끌어온 조광래 대구FC 대표는 이미 사임 의사를 밝힌 상태다.
대구시는 오는 10일 대구FC, 그라지예 관계자 등과 함께 간담회를 갖고 향후 구단 운영 방안에 대해 의견을 나눌 계획이다. 대구FC가 K리그2로 내려가는 것은 10년 만이다.",2025-12-05T17:04:59.629272
