article_id,title,subtitle,category,category_slug,reporter,published_at,url,image_url,content,crawled_at
11485590,"경찰, ‘445억원 탈취’ 업비트 해킹 사건 정식수사 전환",,사회,society,이상현 기자lee.sanghyun@mk.co.kr,2025-12-05T22:44:29+09:00,https://www.mk.co.kr/news/society/11485590,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.343ecba022114b36a6fb615a04eef62a_R.jpg,"사진 확대
국내 최대 가상자산 거래소 업비트에서 발생한 445억원 규모 가상자산 해킹 사건의 배후로 북한 정찰총국 산하 해킹조직 라자루스가 유력하게 지목되고 있다. 사진은 지난달 28일 서울 한 지하철역에 설치된 업비트 광고. [연합뉴스]
국내 최대 가상자산거래소 업비트에서 발생한 445억원 규모의 가상자산 해킹 사고와 관련해 경찰이 수사에 들어갔다.
5일 경찰 등에 따르면 경찰청 국가수사본부 사이버테러수사대는 최근까지 입건 전 조사(내사)를 벌이던 업비트 사건을 정식 수사로 전환했다.
사고 당일인 지난달 27일 언론 보도를 통해 해킹을 인지한 경찰은 즉각 두나무 본사에 대한 현장 조사를 벌이는 등 수사를 준비해왔다.
정보통신기술(ICT) 업계와 정부 당국에서는 이번 사건이 북한 정찰총국 소속 해킹조직 라자루스의 소행일 가능성이 유력한 것으로 보고 있다.
다만 경찰 관계자는 “수사 초기 단계로, 피의자를 특정하지 않았다”고 전했다.
국가수사본부는 지난 2019년 업비트가 보관하던 580억원 규모의 가상화폐가 탈취된 사건을 수사해 북한의 소행임을 밝혀내기도 했다.
5년여에 걸친 수사 끝에 지난해 국수본은 정찰총국 소속 해커집단 ‘라자루스’와 ‘안다리엘’ 등 2개 조직이 당시 범행에 가담했다고 발표했다.",2025-12-06T01:57:51.911005
11485589,[종합] 박솔미 “문정희? 날라리인 줄…밤 되면 불나방처럼 춤추러 가” (‘편스토랑’),,사회,society,이세빈 기자sebin_0525@naver.com,2025-12-05T22:43:03+09:00,https://www.mk.co.kr/news/society/11485589,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.9a2d5c1f29c34770a1b429e16e2c3f87_R.jpg,"사진 확대
‘신상출시 편스토랑’. 사진 I KBS2 ‘신상출시 편스토랑’ 방송 캡처
배우 박솔미가 문정희의 첫인상을 회상했다.
5일 방송된 KBS2 ‘신상출시 편스토랑’(이하 ‘편스토랑’)에서는 문정희의 일상이 그려졌다.
이날 문정희는 한국적인 재료를 사용한 K-페스토 만들기에 나섰다. 문정희는 “내가 한번 해봤는데 반응이 좋아서 ‘편스토랑’에서 소개하고 싶었다”고 이야기했다.
문정희는 잣, 마늘, 육젓, 청양고추, 깻잎 순 등 넣고 갈아 K-페스토를 완성했다. 맛을 본 문정희는 만족감을 표했다.
문정희는 묵은지, 당면 등을 넣고 만두소를 만들었다. 이때 문정희가 초대한 박효주, 박솔미가 도착했다.
문정희는 자리에 앉은 박효주, 박솔미에게 만두를 빚자고 제안했다. 박효주가 “만두를 제대로 빚어본 적이 없다”고 걱정하자 문정희는 “하려면 왜 못 하겠냐”고 달랬다.
오순도순 빚은 만두가 쪄지는 동안 문정희는 만들어놓은 물엿수육, K-페스토를 내왔다. 물엿수육, K-페스토를 맛본 박솔미는 “이런 수육 처음 먹어본다”, “이거 히트 친다”고 칭찬했다.
그런가 하면 문정희는 “내 인생의 첫 영화를 박솔미랑 찍었다”며 영화 ‘바람의 전설’을 통해 박솔미와 인연을 맺었다고 밝혔다.
박솔미는 “나는 문정희가 날라리인 줄 알았다”고 폭로했다. 이어 “내가 문정희 때문에 좌절했다. 춤을 너무 잘 추는 사람이 팀 안에 있으니까 내 몸이 너무 부끄럽고 너무 싫었다”고 털어놨다.
문정희는 ‘바람의 전설’ 촬영 당시 살사 댄스에 푹 빠져 있었다고. 박솔미는 “살사 댄스 학원이 새벽에 오픈했다. 그래서 문정희가 밤이 되면 불나방처럼 춤추러 다녔다. 반면 나는 해 떨어지면 집에 갔다. 나는 꿈이 현모양처였는데 문정희는 너무 자유로운 영혼이어서 가까이 가지 못했다”고 회상했다.
이에 문정희는 “박솔미의 캐릭터가 춤을 잘 추는 캐릭터가 아니었다. 그런데 나는 꽃뱀이었다. 꽃뱀은 어떻게 해야 하냐. 유혹해야 한다. 그래서 춤을 그렇게 춘 거다”라고 해 웃음을 자아냈다.
[이세빈 스타투데이 객원기자]",2025-12-06T01:57:52.488326
11485588,"승격 청신호 밝힌 왼발, ‘부천의 복덩이’ 바사니…“내 커리어보다는 부천의 역사 쓰고파” [MK부천]",,사회,society,김영훈 기자hoon9970@maekyung.com,2025-12-06T00:00:00+09:00,https://www.mk.co.kr/news/society/11485588,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.3dfdb373bddc45a487241b899d07f4a9_R.jpeg,"부천FC의 복덩이 바사니가 팀의 승리를 이끌었다.
바사니는 5일 부천종합운동장에서 열린 수원FC와 하나은행 K리그 2025 승강 플레이오프 1차전에서 후반 1분 결승골을 터뜨렸다. 부천은 바사니의 골을 지켜내며 1-0 승리를 거뒀다.
이번 시즌 K리그2 3위를 기록한 부천은 최고 성적과 더불어 역사상 첫 승강 플레이오프 진출을 확정했다. 이어 이번 경기 승리로 ‘승격 청신호’를 밝혔다. 8일 수원종합운동장에서 열리는 2차전에서 무승부 이상을 거둔다면, 구단 새 역사를 써 내릴 수 있다.
사진 확대
바사니. 사진=김영훈 기자
팀의 승리를 안긴 바사니. 이영민 감독은 바사니를 두고 “복덩이”라며 “처음부터 바사니 영입을 추진했는데, 수원삼성으로 갔었다. 이후 실패를 겪고 부천에 합류했다. 외국인이지만 팀에 좋은 문화를 만들어주고 있다. 1년 동안 경기장 안팎으로 프로다운 모습을 보여주고 있다. 외국인이지만 팀에 좋은 영향을 끼치고 있다. 긍정적인 모습으로 팀에 보탬이 되고 있다”라고 극찬했다.
경기 후 바사니는 “쉬운 경기가 아니었는데, 승리해서 기쁘다. 우리가 원하는 대로 경기가 이뤄졌다. 그러나 아직 끝나지 않았다. 다음 경기에서도 열심히 싸우겠다”라며 “감독님과는 큰 신뢰를 형성하고 있다. 우리는 더 큰 목표를 위해 뛰어야 한다. ‘승격’에 성공한다면, 내 인생이 바뀌는 것보다 부천의 새 역사가 바뀐다. 팀을 위해 뛰고 싶다”라고 말했다.
■ 다음은 바사니 기자회견 일문일답.
사진 확대
사진=프로축구연맹
- 1부 팀과 제대로 맞붙었다. 어땠는가.
수원FC는 좋은 팀이다. 그러나 우리지 못지 않았다. 남자 대 남자로 싸웠다. 오늘 우리 팀은 모든 것을 보여줬다.
- 득점 과정이 쉽지 않았다. 어떤 생각이 들었는가.
박스 안에서 볼이 투입됐을 때, 왼발잡이라서 빠르게 슈팅할 수 있는 위치를 잡고자 생각했다. 골이 들어가서 기뻤고, 팬들이 환호해 줘서 감격스러웠다.
- 수원삼성에서 실패를 맛봤다. 부천 이적 후 꾸준한 활약을 보여주고 있는데.
경험이 쌓이고 있는 것 같다. 수원에 있을 때는 한국에서 첫해였다. 팀 상황도 좋지 않았고, 적응에서도 서로 시너지를 내지 못했다. 선수라면 더 발전할 수 있는 요소를 찾아야 한다. 감사하게도 부천에서 다시 한번 기회를 줬고, 좋은 모습을 보여줄 수 있게 됐다.
사진 확대
사진=프로축구연맹
- 이영민 감독이 ‘복덩이’라고 했다. 평소 어떤 관계를 유지하고 있는지.
감독님과 큰 신뢰가 있다. 모든 상황에서 믿음으로 관계를 이어가고 있다. 경기장 안에서 늘 100% 이상 할 수 있는 것도 감독님이 기회를 주기 때문이다. 저 역시 감독님한테 감사하다.
- 승강 플레이오프 2차전이 다가온다. ‘승격’을 위해서는 어떤 목표를 갖고 뛰어야 하는가.
우리는 큰 목표를 위해 뛴다. 구단의 역사와 연관돼 있다. 2차전에서도 우리의 의지가 이어졌으면 좋겠다. 날이 춥고, 경기장 상황도 좋지 않았다. 힘든 경기였다. 우리가 빨리 회복하는 것이 중요하다.
사진 확대
사진=프로축구연맹
- 경기가 폭설로 인해 취소됐다. 어떤 기분이 들었는가.
저를 비롯해 모든 선수가 이번 경기를 엄청 기대했다. 폭설로 인해 취소되고 나서 하루를 더 준비해야 한다는 생각에 조금 짜증이 났던 것 같다.
- 승격을 한다면, 본인 커리어에 어떤 의미인가.
내 인생이 바뀌는 것보다 부천의 역사가 바뀌는 것이 중요하다. 그 자리에 내가 활약하길 바란다. 승격은 내 커리어에도 변화가 클 것 같다.
[부천=김영훈 MK스포츠 기자]",2025-12-06T01:57:53.083265
11485586,"[속보] 조진웅, 30년 전 무슨 일이었나… ‘소년범 의혹’에 첫 입 열었다",,사회,society,김승혜 기자ksh61226@mkculture.com,2025-12-05T22:36:24+09:00,https://www.mk.co.kr/news/society/11485586,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.b5d84a912ce442f09a0b4aa3c0ac7ee8_R.jpg,"배우 조진웅이 10대 시절 불거진 ‘소년범’ 의혹에 대해 처음으로 공식 입장을 밝혔다. 30년 넘게 지난 사건인 만큼 일부 사실은 확인됐지만, 성폭행은 사실이 아니라며 선을 그었다.
소속사 사람엔터테인먼트는 5일 공식 보도자료를 통해 “조진웅에게 직접 확인한 결과, 미성년 시절 잘못했던 행동이 있었던 것은 사실”이라고 밝혔다.
다만 소속사는 “해당 사건은 30년도 더 지난 일로 경위를 완전히 파악하기 어려우며, 이미 법적 절차가 모두 종결된 사안”이라고 설명했다. 이어 “일부 제기된 성폭행 연루 의혹은 사실이 아니며, 그와는 무관하다”고 선을 그으며 허위 사실 확산을 경계했다.
사진 확대
배우 조진웅이 10대 시절 불거진 ‘소년범’ 의혹에 대해 처음으로 공식 입장을 밝혔다. 사진=천정환 기자
성인이 된 이후 제기된 폭행·음주운전 등 과오에 대해서도 조진웅은 깊은 반성을 전했다. 소속사는 “미흡한 판단으로 심려를 끼쳤던 순간들이 있었던 점을 배우 본인이 매우 무겁게 받아들이고 있다”며 “피해를 입은 모든 분들께 진심으로 사과의 뜻을 전한다”고 말했다.
또한 최근 논란이 된 ‘예명 사용’에 대해서는 해명도 덧붙였다. 조진웅은 본명 조원준이 아닌 부친의 이름 ‘진웅’을 예명으로 사용해왔는데, 이에 대해 일각에서는 과거를 감추기 위한 선택이라는 의혹이 제기됐다. 소속사는 “예명은 더 나은 사람이 되고자 하는 다짐에서 비롯된 것으로, 숨기기 위한 목적이 아니다”라고 강조했다.
마지막으로 소속사는 “정확한 사실관계가 확인되기 전까지 추측성 보도는 자제해달라”며 “조진웅 배우를 응원해준 분들께 심려를 끼쳐 죄송하다. 향후 필요한 절차를 성실히 진행하겠다”고 밝혔다.
[김승혜 MK스포츠 기자]",2025-12-06T01:57:54.021309
11485585,음주운전 중 6차선 도로서 잠든 20대…경찰이 깨우자 순찰차 ‘쿵’,,사회,society,이상현 기자lee.sanghyun@mk.co.kr,2025-12-05T22:28:54+09:00,https://www.mk.co.kr/news/society/11485585,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.ff344a460d2f485c91b47d97268ee373_R.jpg,"사진 확대
음주운전 단속 중인 경찰관 모습. 기사 내용과 직접적인 관련 없음. [연합뉴스]
술을 마신 상태로 차를 몰다가 도로 한복판에서 잠이 든 20대 남성이 경찰에 붙잡혔다.
5일 인천 중부경찰서에 따르면 경찰은 도로교통법상 음주운전 혐의로 20대 A씨를 불구속 입건해 조사 중이다.
A씨는 전날 오전 6시께 인천시 중구 운서동 왕복 6차로 도로에서 술을 마신 상태로 운전하다가 좌회전 전용 차로에 차량을 세운 뒤 운전석에서 잠이 든 것으로 조사됐다.
경찰은 “도로에 차량이 멈춰있다”는 신고를 받고 현장에 출동했다.
A씨는 출동한 경찰관이 자신을 깨우자 놀란 상태에서 바로 앞에 세워진 순찰차를 들이받기도 했다.
경찰 출동 당시 A씨의 혈중알코올농도 수치는 면허 정지(0.03% 이상∼0.08% 미만) 수준이었다.
경찰 관계자는 “당시 경찰관들은 모두 차에서 내린 상태여서 인명피해는 없었고 순찰차 범퍼가 약간 파손됐다”고 설명했다.",2025-12-06T01:57:54.652148
11485584,"이미숙, 제작진에 반말했다가 왜 혼났나… 19년 선배 강부자 일침",,사회,society,김승혜 기자ksh61226@mkculture.com,2025-12-05T22:27:32+09:00,https://www.mk.co.kr/news/society/11485584,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.9554a751378c4deda255691e87f87983_R.png,"이미숙은 자신의 유튜브 촬영 현장에서 제작진과 인사를 나누다, 19년 선배 강부자로부터 “나보다 어려도 공손해야 한다”는 조언을 들은 일화를 공개했다.
4일 유튜브 채널 ‘이미숙 숙스러운 미숙씨’에는 ‘미숙한 건강찜 직접 개발한 소스 공개! + 미니 텃밭까지’라는 제목의 영상이 공개됐다.
이날 자택 촬영을 위해 제작진이 방문하자 이미숙은 갑자기 허리를 숙이며 “어떻게 지내셨습니까 감독님”이라고 정중하게 인사했다. 제작진이 놀란 표정을 짓자 그는 “앞으로는 공손하게 존댓말을 하며 모시겠다. 강부자 선생님한테 혼났다”고 밝혔다.
사진 확대
이미숙은 자신의 유튜브 촬영 현장에서 제작진과 인사를 나누다, 19년 선배 강부자로부터 “나보다 어려도 공손해야 한다”는 조언을 들은 일화를 공개했다.사진=유튜브 채널 ‘이미숙 숙스러운 미숙씨’
사진 확대
사진 확대
사진 확대
사진 확대
이어 “나이가 어린 사람이라도 공손하게 존댓말을 쓰라고 하셨다. 뜨거운 성격이라 속에서 열불이 나도 존경하겠다”고 자조 섞인 고백을 덧붙였다.
그러자 PD가 “지켜보겠습니다”라고 농담을 던졌고, 이미숙은 바로 “뭐?”라며 튀어나오는 본색(?)을 감추지 못해 촬영장을 폭소하게 만들었다.
제작진이 “무서우니까 존댓말 하지 마시라. 집안에 깡패들 부르신거 같다”고 너스레를 떨자 이미숙은 다시 털털한 평소 모습으로 돌아오며 현장 분위기를 따뜻하게 만들었다.
한편 강부자는 올해 84세, 1962년 KBS 2기 공채로 데뷔했으며, 이미숙은 65세로 1978년 미스 롯데 선발대회 출신이다. 두 사람의 ‘연륜 토크’가 이어지자 팬들은 “강부자 선생님 말씀이 정답”, “이미숙 화내는 연기 실전이네”라며 유쾌한 반응을 보였다.
[김승혜 MK스포츠 기자]",2025-12-06T01:57:55.231027
11485583,"""내란재판부, 위헌적 법안""",,사회,society,박홍주 기자hongju@mk.co.kr,2025-12-05T22:27:16+09:00,https://www.mk.co.kr/news/society/11485583,https://pimg.mk.co.kr/news/cms/202512/06/20251206_01170101000003_L00.jpg,"전국법원장회의서 뜻 모아
사진 확대
전국법원장회의 입장하는 조희대
전국법원장회의 정기회의가 열린 5일 조희대 대법원장이 회의에 참석하기 위해 서울 서초동 대법원 대회의실로 들어가고 있다. 조 대법원장은 인사말을 통해 ""제도가 그릇된 방향으로 개편된다면 그 결과는 우리 국민에게 직접적이며 되돌리기 어려운 피해를 초래할 수 있다""면서 ""사법제도 개편은 충분한 논의와 공론화 과정을 거친 뒤 이론과 실무를 갖춘 전문가의 판단을 바탕으로 신중하게 이뤄지는 것이 바람직하다""고 강조했다.  이승환 기자
전국 법원장들이 내란전담재판부 설치, 법 왜곡죄 신설 등 더불어민주당이 추진하는 사법제도 개편안을 두고 ""재판 지연 등 많은 혼란을 초래할 위헌적인 법안""이라고 비판했다.
5일 대법원은 천대엽 법원행정처장 주관으로 전국법원장회의를 소집해 여당의 사법제도 개편안 등 현안을 논의한 후 이 같은 입장을 밝혔다. 이 자리에는 전국 각급 법원장급 43명이 참석했다.
여당은 12·3 비상계엄 관련 사건만 따로 다루는 내란전담재판부를 설치하고, 판검사 등이 법을 왜곡해 처분할 경우 처벌하는 법 왜곡죄 신설(형법개정안)을 추진 중이다. 이를 두고 전국 법원장들은 ""재판의 중립성과 국민의 사법부에 대한 신뢰를 훼손하는 것""이라며 ""종국적으로 공정한 재판을 받을 권리를 본질적으로 침해한다""고 입장을 모았다.
대법원은 오는 8일 전국 법관 대표회의, 9~11일 사법제도 개편 공청회 등을 연달아 개최하며 내부 입장을 하나로 모으고 국민 설득에 나설 예정이다.
[박홍주 기자]",2025-12-06T01:57:55.797675
11485582,"넷플릭스, 122조원에 워너브러더스 품었다",,사회,society,김제관 기자reteq@mk.co.kr,2025-12-05T22:23:47+09:00,https://www.mk.co.kr/news/society/11485582,https://pimg.mk.co.kr/news/cms/202512/06/20251206_01170106000004_M00.jpg,"해리포터·배트맨 시리즈 등
영화 프랜차이즈도 '넷플'로
""할리우드 역사상 최대 합병""
세계 엔터업계 大지각변동
사진 확대
넷플릭스가 워너브러더스 디스커버리(WBD)의 스튜디오와 스트리밍 사업을 827억달러(약 122조원)에 인수하기로 합의했다고 5일(현지시간) 발표했다.
미국 CNBC와 영국 파이낸셜타임스(FT) 등은 넷플릭스와 WBD가 현대 할리우드 역사상 가장 규모가 크고 중대한 인수·합병(M&A) 중 하나에 이날 합의했다고 보도했다.
넷플릭스는 데이비드 재슬러브 WBD 최고경영자(CEO)가 진두지휘한 이번 인수 경쟁에서 파라마운트와 컴캐스트를 제치고 사업 부문 인수에 성공했다.
현금과 주식 거래로 이뤄진 이번 거래는 해당 사업 부문의 가치를 주당 27.75달러로 평가했다.
이번 거래는 이전에 발표된 WBD의 네트워크 사업부인 디스커버리 글로벌이 새로운 상장사로 분사한 후에 마무리될 것으로 예상된다.
인수 합의가 연방 규제당국의 승인을 받게 되면 이미 스트리밍 시장에서 선두를 달리고 있는 넷플릭스는 102년 역사를 지닌 유서 깊은 영화 스튜디오를 결합해 새로운 엔터테인먼트와 미디어 거인으로 탄생할 것이라고 CNBC는 전망했다.
WBD는 HBO, HBO 맥스 스트리밍 플랫폼, '해리 포터'와 '배트맨' 등 영화 프랜차이즈를 보유하고 있다.
또 넷플릭스는 이번 거래를 통해 슈퍼맨 등 DC 코믹스 캐릭터, TV 대작 '왕좌의 게임', 영화 '카사블랑카' '더티 해리' '듄' '바비' 등에 이르는 인기 있고 수익성 높은 지식재산권(IP)을 보유할 수 있게 됐다.
'오징어 게임'과 '기묘한 이야기' 등을 보유한 넷플릭스는 전 세계 190여 개국에서 3억명 이상의 유료 구독자를 확보하고 있다.
수십억 달러의 부채와 부진한 스트리밍 성장으로 어려움을 겪던 워너브러더스 디스커버리는 작년 가을 공식적으로 매각을 추진했다. 파라마운트 스카이댄스, 컴캐스트 등이 비밀리에 입찰에 참여했다. 다만 CNN과 TNT 같은 워너 소유의 케이블 채널은 이번 인수 대상에 포함되지 않았다. 넷플릭스의 WBD 인수는 할리우드가 극장 중심의 비즈니스에서 디지털 우선 산업으로 진화하는 새로운 시대를 열었음을 의미한다고 CNBC는 분석했다. 이 인수는 넷플릭스의 시장 지배력을 강화하고 유튜브, 틱톡과 같은 기술 대기업과의 경쟁에 맞서 회사의 콘텐츠 라이브러리를 확장하는 계기가 될 것으로 보인다.
그러나 넷플릭스와 WBD의 기업 결합은 반독점 심사와 정치적 난관을 앞두고 있다. 지난 11월 말 엘리자베스 워런, 버니 샌더스, 리처드 블루먼솔 상원의원 3명은 법무부 반독점국에 서한을 보내 잠재적인 WBD 인수·합병이 '정치적 편애와 부패'로 인해 훼손될 수 있다고 경고했다.
[김제관 기자]",2025-12-06T01:57:56.338569
11485581,트럼프 국가안보전략…미국우선주의 재확인,,사회,society,김제관 기자reteq@mk.co.kr,2025-12-05T22:23:38+09:00,https://www.mk.co.kr/news/society/11485581,https://static.mk.co.kr/facebook_mknews.jpg,"""한일 국방비 증액 촉구""
도널드 트럼프 2기 미국 행정부의 외교·경제·군사 분야 종합 전략 지침인 국가안보전략(NSS)이 5일(현지시간) 백악관 홈페이지를 통해 발표됐다.
'미국 우선주의' 기조를 재확인한 새 NSS는 한국을 비롯한 동맹국들에도 무역과 국방 등에서 더 많은 지출을 공개 요구했다.
트럼프 행정부는 이번 NSS에서 ""트럼프 대통령의 외교 정책은 무엇보다도 미국 우선주의에 기반한다""며 ""군사동맹에서부터 무역 관계에 이르기까지 미국은 다른 나라들에 공정한 대우를 강조할 것""이라고 밝혔다. 이어 ""미국이 아틀라스처럼 전 세계 질서를 떠받치던 시대는 끝났다""며 전 세계 동맹국들에 방위 분담을 촉구했다.
구체적으로 동맹국들의 무임승차나 무역 불균형, 약탈적 경제 관행을 용납하지 않겠다면서 ""동맹국들이 자국 방위에 국내총생산(GDP)의 훨씬 더 많은 부분을 지출해 그동안 누적된 막대한 불균형을 메우기 시작할 것을 기대한다""고 강조했다. 앞서 지난달 14일 발표된 한미정상회담 공동 팩트시트에는 ""가능한 한 조속히 한국의 법적 요건에 부합하게 (한국의) 국방비 지출을 GDP의 3.5%로 증액한다""며 국방비 증액을 약속한 바 있다. 이번에 공개된 NSS에서는 북한이 한 차례도 언급되지 않아 눈길을 끈다. 2022년 조 바이든 행정부 시절 발표된 NSS에는 북한이 세 번 언급됐다. 트럼프 행정부 1기 시절인 2017년 공개된 NSS에서는 북한에 대한 언급이 모두 17차례 있었다. 과거에 비해 미국의 대북 정책에 대한 우선순위가 낮아졌음을 보여주는 대목으로 풀이된다.
[김제관 기자]",2025-12-06T01:57:56.918081
11485580,"문정희, 27년 경력의 살사 댄서…“선수 생활 하기도” (‘편스토랑’)",,사회,society,이세빈 기자sebin_0525@naver.com,2025-12-05T22:16:30+09:00,https://www.mk.co.kr/news/society/11485580,https://pimg.mk.co.kr/news/cms/202512/05/news-p.v1.20251205.f690e9715e714f4db5fd35de4cab3419_R.jpg,"사진 확대
‘신상출시 편스토랑’. 사진 I KBS2 ‘신상출시 편스토랑’ 방송 캡처
배우 문정희가 살사 댄스 경력을 밝혔다.
5일 방송된 KBS2 ‘신상출시 편스토랑’에서는 문정희의 일상이 그려졌다.
이날 문정희는 “내 인생의 첫 영화를 박솔미랑 찍었다”며 영화 ‘바람의 전설’을 통해 박솔미와 인연을 맺었다고 밝혔다.
박솔미는 “나는 문정희가 날라리인 줄 알았다”고 폭로했다. 이어 “내가 문정희 때문에 좌절했다. 춤을 너무 잘 추는 사람이 팀 안에 있으니까 내 몸이 너무 부끄럽고 너무 싫었다”고 털어놨다.
문정희는 27년 경력의 살사 댄서로 8년 동안 살사 댄스 강사로 일했다고. 문정희는 “한국에 살사 댄스가 들어온 지 얼마 안 됐을 때 시작했다. 대회에도 많이 참가했고, 사실 선수 생활을 했다”고 고백했다.
한편 ‘신상출시 편스토랑’은 매주 금요일 오후 8시 30분 방송된다.
[이세빈 스타투데이 객원기자]",2025-12-06T01:57:57.447065
